Title,adult,budget,genres,id,imdb_id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,weightedRating
Suicide Squad,False,175000000,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']",297761,tt1386697,en,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",42.965027,"['DC Comics', 'Dune Entertainment', 'Atlas Entertainment', 'Warner Bros.', 'DC Entertainment']",2016-08-02,745600054.0,123.0,5.9,7717.0,45530.3
Captain America: The Winter Soldier,False,170000000,"['Action', 'Adventure', 'Science Fiction']",100402,tt1843866,en,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",18.717704,['Marvel Studios'],2014-03-20,714766572.0,136.0,7.6,5881.0,44695.6
The Intouchables,False,13000000,"['Drama', 'Comedy']",77338,tt1675434,fr,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,16.086919,"['Gaumont', 'TF1 Films Production', 'Canal+', 'CinéCinéma', 'Quad Productions', 'Chaocorp', 'Ten Films', 'TF1']",2011-11-02,426480871.0,112.0,8.2,5410.0,44361.99999999999
The Lion King,False,45000000,"['Family', 'Animation', 'Drama']",8587,tt0110357,en,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,21.605761,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",1994-06-23,788241776.0,89.0,8.0,5520.0,44160.0
Harry Potter and the Chamber of Secrets,False,100000000,"['Adventure', 'Fantasy', 'Family']",672,tt0295297,en,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",29.741452,"['1492 Pictures', 'Heyday films', 'Warner Bros.']",2002-11-13,876688482.0,161.0,7.4,5966.0,44148.4
Thor,False,150000000,"['Adventure', 'Fantasy', 'Action']",10195,tt0800369,en,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",29.158489000000007,['Marvel Studios'],2011-04-21,449326618.0,115.0,6.6,6678.0,44074.8
Gladiator,False,103000000,"['Action', 'Drama', 'Adventure']",98,tt0172495,en,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",23.186667,"['DreamWorks SKG', 'Universal Pictures', 'Scott Free Productions', 'Red Wagon Entertainment', 'Mill Film', 'C & L', 'Dawliz']",2000-05-01,457640427.0,155.0,7.9,5566.0,43971.4
The Amazing Spider-Man,False,215000000,"['Action', 'Adventure', 'Fantasy']",1930,tt0948470,en,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",31.102267,"['Columbia Pictures', 'Laura Ziskin Productions', 'Marvel Entertainment']",2012-06-27,752215857.0,136.0,6.5,6734.0,43771.0
Harry Potter and the Goblet of Fire,False,150000000,"['Adventure', 'Fantasy', 'Family']",674,tt0330373,en,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.",24.903058,"['Patalex IV Productions Limited', 'Warner Bros.', 'Heyday Films']",2005-11-05,895921036.0,157.0,7.5,5758.0,43185.0
Gravity,False,105000000,"['Science Fiction', 'Thriller', 'Drama']",49047,tt1454468,en,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",18.50194,"['Warner Bros.', 'Heyday Films', 'Esperanto Filmoj']",2013-09-27,716392705.0,91.0,7.3,5879.0,42916.7
Harry Potter and the Deathly Hallows: Part 1,False,250000000,"['Adventure', 'Fantasy', 'Family']",12444,tt0926084,en,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",23.300362,"['Warner Bros.', 'Heyday Films']",2010-10-17,954305868.0,146.0,7.5,5708.0,42810.0
Life of Pi,False,120000000,"['Adventure', 'Drama', 'Action']",87827,tt0454876,en,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",14.045042,"['Ingenious Film Partners', 'Ingenious Media', 'Dune Entertainment', 'Fox 2000 Pictures', 'Big Screen Productions', 'Haishang Films']",2012-11-20,609016565.0,127.0,7.2,5912.0,42566.4
Ant-Man,False,130000000,"['Science Fiction', 'Action', 'Adventure']",102899,tt0478970,en,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",26.882388,['Marvel Studios'],2015-07-14,519311965.0,117.0,7.0,6029.0,42203.0
Man of Steel,False,225000000,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",49521,tt0770828,en,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",18.538834,"['Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy', 'Cruel and Unusual Films']",2013-06-12,662845518.0,143.0,6.5,6462.0,42003.0
Doctor Strange,False,165000000,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",284052,tt1211837,en,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under his wing and trains him to defend the world against evil.",43.847654,"['Walt Disney Pictures', 'Marvel Studios']",2016-10-25,677718395.0,115.0,7.1,5880.0,41748.0
Toy Story,False,30000000,"['Animation', 'Comedy', 'Family']",862,tt0114709,en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",21.946943,['Pixar Animation Studios'],1995-10-30,373554033.0,81.0,7.7,5415.0,41695.5
Harry Potter and the Order of the Phoenix,False,150000000,"['Adventure', 'Fantasy', 'Family', 'Mystery']",675,tt0373889,en,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students – dubbed 'Dumbledore's Army' – to defend themselves against the dark arts.",21.3643,"['Warner Bros.', 'Heyday Films']",2007-06-28,938212738.0,138.0,7.4,5633.0,41684.2
Arrival,False,47000000,"['Thriller', 'Drama', 'Science Fiction', 'Mystery']",329865,tt2543164,en,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",30.83786,"['Paramount Pictures', '21 Laps Entertainment', 'FilmNation Entertainment', 'Lava Bear Films']",2016-11-10,203388186.0,113.0,7.2,5729.0,41248.8
Sherlock Holmes,False,90000000,"['Action', 'Adventure', 'Crime', 'Mystery']",10528,tt0988045,en,"Eccentric consulting detective, Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.",15.68604,"['Village Roadshow Pictures', 'Silver Pictures', 'Warner Bros.', 'Internationale Filmproduktion Blackbird Dritte', 'Wigram Productions']",2009-12-23,524028679.0,128.0,7.0,5883.0,41181.0
Now You See Me,False,75000000,"['Thriller', 'Crime']",75656,tt1670345,en,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,17.852022,"['Summit Entertainment', 'K/O Paper Products', 'SOIXAN7E QUIN5E', 'See Me Louisiana']",2013-05-29,117698894.0,115.0,7.3,5635.0,41135.5
Batman v Superman: Dawn of Justice,False,250000000,"['Action', 'Adventure', 'Fantasy']",209112,tt2975590,en,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",31.435879,"['DC Comics', 'Atlas Entertainment', 'Warner Bros.', 'DC Entertainment', 'Cruel & Unusual Films', 'RatPac-Dune Entertainment']",2016-03-23,873260194.0,151.0,5.7,7189.0,40977.3
Saving Private Ryan,False,70000000,"['Drama', 'History', 'War']",857,tt0120815,en,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",21.758054,"['Paramount Pictures', 'DreamWorks SKG', 'Amblin Entertainment', 'Mutual Film Company', 'Mark Gordon Productions']",1998-07-24,481840909.0,169.0,7.9,5148.0,40669.2
Fantastic Beasts and Where to Find Them,False,180000000,"['Adventure', 'Family', 'Fantasy']",259316,tt3183660,en,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",41.05142100000001,"['Heyday films', 'Warner Bros.']",2016-11-16,809342332.0,133.0,7.2,5612.0,40406.4
Harry Potter and the Half-Blood Prince,False,250000000,"['Adventure', 'Fantasy', 'Family']",767,tt0417741,en,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",19.083723000000006,"['Warner Bros.', 'Heyday Films']",2009-07-07,933959197.0,153.0,7.4,5435.0,40219.0
Frozen,False,150000000,"['Animation', 'Adventure', 'Family']",109445,tt2294629,en,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",24.248243,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2013-11-27,1274219009.0,102.0,7.3,5440.0,39712.0
Kill Bill: Vol. 1,False,30000000,"['Action', 'Crime']",24,tt0266697,en,"An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle – but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",25.261865,"['Miramax Films', 'A Band Apart', 'Super Cool ManChu']",2003-10-10,180949000.0,111.0,7.7,5091.0,39200.7
The Incredibles,False,92000000,"['Action', 'Adventure', 'Animation', 'Family']",9806,tt0317705,en,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",22.220214,"['Walt Disney Pictures', 'Pixar Animation Studios']",2004-11-05,631442092.0,115.0,7.4,5290.0,39146.0
The Maze Runner,False,34000000,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",198663,tt1790864,en,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",76.93789,"['Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Gotham Group', 'Dayday Films', 'Temple Hill Entertainment', 'TSG Entertainment']",2014-09-10,348319861.0,113.0,7.0,5540.0,38780.0
John Wick,False,20000000,"['Action', 'Thriller']",245891,tt2911666,en,Ex-lunatic John Wick comes off his meds to track down the bounders that killed his dog and made off with his self-respect,183.870374,"['Summit Entertainment', 'Warner Bros.', '87Eleven', 'DefyNite Films', 'MJW Films']",2014-10-22,88761661.0,101.0,7.0,5499.0,38493.0
Zootopia,False,150000000,"['Animation', 'Adventure', 'Family', 'Comedy']",269149,tt2948356,en,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",26.024867999999998,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",2016-02-11,1023784195.0,108.0,7.7,4961.0,38199.7
Lucy,False,40000000,"['Action', 'Science Fiction']",240832,tt2872732,en,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",36.447603,"['Universal Pictures', 'TF1 Films Production', 'Canal+', 'EuropaCorp', 'Ciné+']",2014-07-14,126546825.0,89.0,6.3,6048.0,38102.4
World War Z,False,200000000,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",72190,tt0816711,en,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",26.114917,"['Paramount Pictures', 'GK Films', 'Skydance Productions', 'Hemisphere Media Capital', 'Apparatus Productions', 'Latina Pictures', '2DUX²']",2013-06-20,531865000.0,116.0,6.7,5683.0,38076.1
The Hunger Games: Mockingjay - Part 1,False,125000000,"['Science Fiction', 'Adventure', 'Thriller']",131631,tt1951265,en,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,147.098006,"['Lionsgate', 'Color Force']",2014-11-18,752100229.0,123.0,6.6,5767.0,38062.2
Edge of Tomorrow,False,178000000,"['Action', 'Science Fiction']",137113,tt1631867,en,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",31.982986,"['Village Roadshow Pictures', 'Warner Bros.', 'Viz Media', 'Province of British Columbia Production Services Tax Credit', '3 Arts Entertainment', 'RatPac-Dune Entertainment']",2014-05-27,370541256.0,113.0,7.6,4979.0,37840.4
Rogue One: A Star Wars Story,False,200000000,"['Action', 'Adventure', 'Science Fiction']",330459,tt3748528,en,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,36.567575,"['Lucasfilm', 'Walt Disney Pictures', 'Allison Shearmur Productions', 'Black Hangar Studios', 'Stereo D']",2016-12-14,1056057273.0,133.0,7.4,5111.0,37821.4
Jurassic Park,False,63000000,"['Adventure', 'Science Fiction']",329,tt0107290,en,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",8.863776,"['Universal Pictures', 'Amblin Entertainment']",1993-06-11,920100000.0,127.0,7.6,4956.0,37665.6
Pirates of the Caribbean: Dead Man's Chest,False,200000000,"['Adventure', 'Fantasy', 'Action']",58,tt0383574,en,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",29.455314,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Second Mate Productions']",2006-06-20,1065659812.0,151.0,7.0,5380.0,37660.0
Return of the Jedi,False,32350000,"['Adventure', 'Action', 'Science Fiction']",1892,tt0086190,en,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",14.586087,"['Lucasfilm', 'Twentieth Century Fox Film Corporation']",1983-05-23,572700000.0,135.0,7.9,4763.0,37627.7
Beauty and the Beast,False,160000000,"['Family', 'Fantasy', 'Romance']",321612,tt2771200,en,A live-action adaptation of Disney's version of the classic 'Beauty and the Beast' tale of a cursed prince and a beautiful young woman who helps him break the spell.,287.253654,"['Walt Disney Pictures', 'Mandeville Films']",2017-03-16,1262886337.0,129.0,6.8,5530.0,37604.0
La La Land,False,30000000,"['Comedy', 'Drama', 'Music', 'Romance']",313369,tt3783958,en,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",19.681686,"['Summit Entertainment', 'Marc Platt Productions', 'Gilbert Films', 'Black Label Media', 'Impostor Pictures']",2016-11-29,445435700.0,128.0,7.9,4745.0,37485.5
X-Men: First Class,False,160000000,"['Action', 'Science Fiction', 'Adventure']",49538,tt1270798,en,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",0.738633,"['Ingenious Film Partners', 'Ingenious Media', 'Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Dune Entertainment', 'Dune Entertainment III', 'Marvel Entertainment', 'Bad Hat Harry Productions', 'Big Screen Productions']",2011-05-24,353624124.0,132.0,7.1,5252.0,37289.2
